id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,logical_shall,logical_should,associated_with,parent_of,sibling_of,child_of,internal_reference,external_reference,text
409.0,146.0,LTTextBoxHorizontal,56.699997,96.48781153500002,551.4128911800001,108.48781153500002,True,False,,,,,,,All deliverable items shall be submitted to the competition email by the dates listed in Table 1.
411.0,148.0,LTTextBoxHorizontal,56.699997,649.9878125350001,552.64921314,733.2378125350001,True,False,,,,,,,"All deliverable items shall be submitted in PDF format using the naming convention listed in
Table 1 where # corresponds to the assigned team number for each team and v# is a unique
revision number for the review package that can be used to track revisions.  For example, a
submission for imaginary team number 1000 of version 2 of the PDR package would be
named cansat2023_1000_pdr_v02.pdf.  Note that adherence to the filename and format
specification is scored during the competition."
412.0,148.0,LTTextBoxHorizontal,56.699997,578.7378115350001,540.2449169999999,633.4878125350001,True,False,,,,,,,"If you resubmit your presentation, you must increment the version number otherwise the
previous version may be used. If so, scoring will reflect the previous version. With a large
number of submissions and resubmissions, it is not possible to track correctly without using
the version numbers."
418.0,148.0,LTTextBoxHorizontal,215.017393,346.987811535,366.38262688,358.987811535,False,False,417.0,,,,,,Required Filename Format
419.0,148.0,LTTextBoxHorizontal,446.19314425,346.987811535,498.20681593,358.987811535,False,False,417.0/418.0,,,,,,Due Date
422.0,148.0,LTTextBoxHorizontal,204.745908475,325.987811535,376.654113355,337.987811535,False,False,420.0,,,,,,cansat2023_XXXX_pdr_vYY.pdf
423.0,148.0,LTTextBoxHorizontal,403.15017535,325.987811535,541.24978399,337.987811535,False,False,420.0/422.0,,,,,,01/27/2023 23:59:59 UTC
424.0,148.0,LTTextBoxHorizontal,205.0828225,304.987811535,376.31719738,316.987811535,False,False,421.0,,,,,,cansat2023_XXXX_cdr_vYY.pdf
425.0,148.0,LTTextBoxHorizontal,406.48708975,304.987811535,537.9128703099999,316.987811535,False,False,421.0/424.0,,,,,,04/1/2023 23:59:59 UTC
428.0,148.0,LTTextBoxHorizontal,195.45001,283.987811535,333.32110363,295.987811535,False,False,426.0,,,,,,cansat2023_xxxx_env.pdf
429.0,148.0,LTTextBoxHorizontal,406.48708975,283.987811535,537.9128703099999,295.987811535,False,False,426.0/428.0,,,,,,5/26/2023 23:59:59 UTC
430.0,148.0,LTTextBoxHorizontal,207.9978616,205.987811535,373.40215825,260.73781153500005,False,False,427.0,,,,,,"Flight_XXXX_C.csv for the
Container Telemetry,
Flight_XXXX_T.csv for Science
Payload."
431.0,148.0,LTTextBoxHorizontal,448.84451125,248.737811535,495.55544845,260.73781153500005,False,False,427.0/430.0,,,,,,06/10/23
433.0,148.0,LTTextBoxHorizontal,206.41583035,184.987811535,374.98418773,196.987811535,False,False,432.0,,,,,,cansat2023_XXXX_pfr_vYY.pdf
434.0,148.0,LTTextBoxHorizontal,401.5827925,184.987811535,542.8171668099999,196.987811535,False,False,432.0/433.0,,,,,,06/11/2023 09:30:00 Local
440.0,151.0,LTTextBoxHorizontal,56.699997,658.2378125350001,490.97929188,670.2378125350001,True,False,,,,,,,The following guidelines shall be used when developing the presentation material:
441.0,151.0,LTTextBoxHorizontal,74.699997,629.7378125350001,536.0437480800001,655.9878125350001,True,False,,,,,,,"● Use the template made available. Failure to do so will result in loss of points.
● All slides shall have simple white backgrounds.  This helps reduce the file sizes and"
443.0,151.0,LTTextBoxHorizontal,74.699997,601.2378115350001,548.71757805,613.2378115350001,True,False,,,,,,,● All slides shall have page numbers in the footer.  This is to allow for easier referencing
445.0,151.0,LTTextBoxHorizontal,74.699997,572.7378115350001,539.58281076,584.7378115350001,True,False,,,,,,,● All slides shall list the presenter’s name in the footer.  This provides all the reviewers
447.0,151.0,LTTextBoxHorizontal,74.699997,544.2378115350001,547.604292,556.2378115350001,True,False,,,,,,,● No embedded files or movies shall be included in the presentations.  Not all reviewers
449.0,151.0,LTTextBoxHorizontal,74.699997,472.987811535,540.7078074599999,513.487811535,True,False,,,,,,,"● Each line-item in the review outlines shall correspond to a dedicated slide.  This may
result in slides with single bullets on them, however, this makes it easier for the
reviewers to follow the presentation."
480.0,155.0,LTTextBoxHorizontal,56.699997,362.737811535,553.65702789,460.237811535,True,False,,,,,,,"Friday, teams are required to have their CanSats inspected for flight worthiness. Each team
will be assigned a one half hour time slot to present their CanSat. This means the CanSat
must be completed, built and ready to launch at the flight readiness review. A ball of wires and
boards does not constitute flight ready. To emphasize, when presented at the Flight
Readiness Review (FRR), it must be in a state where it can be turned on and placed into a
rocket for immediate launch and be fully operational. Flight Readiness Review will be
scored once."
482.0,155.0,LTTextBoxHorizontal,56.699997,294.487811535,375.5496046800001,306.487811535,True,False,,,,,,,Teams must be prepared to demonstrate the ground station.
483.0,155.0,LTTextBoxHorizontal,56.699997,237.487811535,544.0593690000001,277.987811535,True,False,,,,,,,"The first test at the FRR will be the drop test. The CanSat must be in flight configuration and
will be subjected to the drop test. If the test fails, the team must make repairs before being
allowed to fly. The CanSat must pass the drop test in order to be launched."
484.0,155.0,LTTextBoxHorizontal,56.699997,180.487811535,526.2761668799997,220.987811535,True,False,,,,,,,"The second test will verify communications with the CanSat and demonstrate the ground
station software. The ground station software operations will be scored at this time. The
ground station must show data being plotted in real time."
489.0,157.0,LTTextBoxHorizontal,56.699997,578.7378115350001,552.5320272000001,633.4878125350001,True,False,,,,,,,"Crew assignments must be submitted at the flight readiness review in the Mission Operations
Manual.  The mission control officer will be given an identification so the flight coordinator and
launch control officer knows who the mission control officer is. The missions operations
manual will be reviewed at the FRR."
490.0,157.0,LTTextBoxHorizontal,56.699997,535.9878115350001,526.05351222,562.2378115350001,True,False,,,,,,,"Teams must show photos and videos of all environmental tests required. These tests are
described in Section 3.5"
492.0,157.0,LTTextBoxHorizontal,56.699997,444.487811535,547.205858085,484.987811535,True,False,,,,,,,"Crew assignments must be submitted at the flight readiness review. The mission control
officer will be given an identification so the flight coordinator and launch control officer knows
who the mission control officer is."
494.0,157.0,LTTextBoxHorizontal,56.699997,344.737811535,542.98124472,385.237811535,True,False,,,,,,,"In order to have a successful launch, teams need to coordinate among themselves and with
the flight coordinator. Team members need to be assigned to specific tasks and develop a
checklist for a successful flight. The following task assignments must be delegated:"
499.0,157.0,LTTextBoxHorizontal,56.699997,88.23781153500002,549.795703635,142.98781153500002,False,True,,,,,,,"Team members can take on multiple roles except for the Mission Control Officer. The Mission
Control Officer should be coordinating all efforts and interacting with the flight coordinator as
needed. It is highly recommended that a checklist be developed that steps the crews through
the preparation, integration, and flight operations."
501.0,159.0,LTTextBoxHorizontal,56.699997,706.9878125350001,414.86601636,718.9878125350001,True,False,,,,,,,Crew assignments must be submitted at the flight readiness review.
503.0,159.0,LTTextBoxHorizontal,56.699997,558.4878115350001,550.9792917599998,655.9878125350001,True,True,,,,,,,"Each team is required to assemble a mission operations manual. The mission operations
manual includes five checklists/operations procedures to be created by the team. The
checklists are for configuring the ground station, preparing the CanSat, and integrating the
CanSat into the rocket. The launch preparation procedures, launch procedure, and removal
procedure are provided. Additional steps can be added by the team. The document is
available for download and modification. Each section of the mission operations manual must
start on its own page. Pages should be numbered and a table of contents is to be included."
504.0,159.0,LTTextBoxHorizontal,56.699997,487.237811535,549.16874619,541.9878115350001,True,False,,,,,,,"The team must have the mission operations manual assembled into a three ring binder. The
mission control officer must use the manual during launch. The mission control operator shall
go to the microphone at the launch site and announce their team and go through their launch
procedure which will include the count down to the launch."
507.0,159.0,LTTextBoxHorizontal,56.699997,304.237811535,554.9871043199997,401.737811535,True,False,,,,,,,"CanSats must be submitted at the check-in by noon. Only one or two team members must be
in line with the completed cansat by noon. Teams who submit CanSats after the noon
deadline will lose 100 points from launch day points. CanSats must be in flight ready condition
in order to be in line. Teams cannot be in line while working on the CanSat. The CanSat must
be in the stowed configuration and off when submitted. Teams will be kicked out of the
check-in line if they are seen working on their CanSat or their CanSat is not fully assembled in
the stowed configuration."
508.0,159.0,LTTextBoxHorizontal,56.699997,169.98781153500002,548.3132758799999,295.987811535,True,False,,,,,,,"The launch will start at 1pm and will be done in groups of five. Each team will be assigned a
round which will be scheduled in one half hour increments. 15 minutes before the launch
round, the teams assigned to the round shall retrieve their CanSat, turn it on and insert it into
the rocket payload. CanSats shall not be disassembled at this stage. The CanSat must be
flight ready and the only thing that can be done to the CanSat is to turn on the CanSat with
the power switch. Any team that does not launch in their scheduled launch round will lose an
additional 50 points. Any team that requires to unload their CanSat from the rocket after the
rocket is mounted on the launch pad will lose an additional 50 points. Any team that requires
to disassemble their CanSat will lose an additional 100 points."
509.0,159.0,LTTextBoxHorizontal,56.699997,121.23781153500002,542.3074165199998,161.73781153500002,True,False,,,,,,,"Each team will be given a thumb drive to upload their ground station data after they perform
their flight operation. The thumb drive must be submitted to the judging table before leaving
the field."
512.0,161.0,LTTextBoxHorizontal,56.699997,678.4878125350001,536.28984414,704.7378125350001,True,False,,,,,,,"Details of flight day operations shall be provided at the Pre-Flight Brief.  An overview of the
flight day operations include the following activities:"
522.0,161.0,LTTextBoxHorizontal,74.699997,436.237811535,542.9578072799998,448.237811535,True,False,,,,,,,11. Ground station crew must clear out of the ground station area to allow the next round
524.0,161.0,LTTextBoxHorizontal,74.699997,407.737811535,538.9441354799999,419.737811535,True,False,,,,,,,12. Ground station crew must turn in the thumb drive with any ground station data to the
526.0,161.0,LTTextBoxHorizontal,74.699997,379.237811535,501.54960456000015,391.237811535,True,False,,,,,,,13. Recovery crew must return to the check-in for any final judging requirements.
527.0,161.0,LTTextBoxHorizontal,56.699997,336.487811535,532.5984320849998,362.737811535,True,False,,,,,,,"Teams shall not touch the CanSat until the field judge verifies all necessary scoring
information."
532.0,161.0,LTTextBoxHorizontal,92.699997,196.237811535,552.2683544399999,250.987811535,False,False,530.0,,,,,,"If the rocket has a catastrophic failure. This includes the motor failing causing the
rocket to crash or the rocket parachute fails to deploy and crashes with the CanSat still
inside. This event will require the team to have a working spare CanSat that can be
prepared and made operational within an hour."
533.0,161.0,LTTextBoxHorizontal,92.699997,147.48781153500002,551.00858856,187.987811535,False,False,531.0,,,,,,"If the nose cone does not release, keeping the CanSat from deploying and the CanSat
has passed the fit check. Containers wider than 125mm and still flown will not get a
second flight."
539.0,163.0,LTTextBoxHorizontal,56.699997,623.7378125350001,540.3152290799998,664.2378125350001,True,False,,,,,,,"If the Saturday launch gets rained out, Cansat demonstrations shall be performed Saturday
using the launch schedule. The demonstration will require the drop test followed by the
simulation demonstration where simulated pressure data is transmitted to the Cansat."
551.0,165.0,LTTextBoxHorizontal,99.03398175,505.235861535,554.6824169099999,517.2358615349999,True,False,550.0,,,,,,"If a “heads up” launch is announced, you must be standing and facing the launch pad."
553.0,165.0,LTTextBoxHorizontal,77.699997,464.735861535,497.92265175000006,476.735861535,True,False,,,,,,,8. Everyone must be alert when a “heads up!” is called and be ready to move.
554.0,165.0,LTTextBoxHorizontal,77.699997,387.485861535,547.7507809200001,456.485861535,False,True,,,,,,,"9. Do not litter. Do not throw trash on the ground anywhere on the field. We have been
invited to use the land owner's field and should treat it with respect. Any team caught
throwing trash on the ground anywhere will be disqualified from the competition and
the school will be notified of the disqualification. The landowner can order the team to
leave the property and enforce the order."
560.0,167.0,LTTextBoxHorizontal,74.699997,557.735861535,530.2781204399998,569.735861535,False,True,,,,,,,"2. During the CDR, the Changes Since PDR slides should use a table that contains a"
563.0,167.0,LTTextBoxHorizontal,92.699997,466.235861535,539.67656145,506.735861535,False,False,562.0,,,,,,"Include the class year (freshman, sophomore, etc.) and major of each team member
for reference.  This doesn't play into the scoring of the team, however, it is often nice
for the reviewer to know the status of the team members."
572.0,169.0,LTTextBoxHorizontal,56.699997,543.485861535,534.9714789599998,569.735861535,True,False,,,,,,,"If a mission does not require a parachute at deployment from the rocket, the nadir pointing
end of the cansat shall be facing toward the nose cone."
578.0,174.0,LTTextBoxHorizontal,167.700012,646.3296873104784,204.923770575,656.3296870604785,False,False,576.0,,,,,,Analysis
579.0,174.0,LTTextBoxHorizontal,167.700012,623.8296873104784,267.693153244458,633.8296870604785,False,False,577.0,,,,,,Critical Design Review
581.0,174.0,LTTextBoxHorizontal,167.700012,601.3296893104784,267.72157665,611.3296890604785,False,False,580.0,,,,,,Concept of Operations
587.0,174.0,LTTextBoxHorizontal,167.700012,578.8296893104784,232.70613078596188,588.8296890604785,False,False,582.0,,,,,,Demonstration
588.0,174.0,LTTextBoxHorizontal,167.700012,556.3296893104784,275.478618391748,566.3296890604785,False,False,583.0,,,,,,Descent Control System
589.0,174.0,LTTextBoxHorizontal,167.700012,533.8296893104784,277.708782019458,543.8296890604785,False,False,584.0,,,,,,Flight Readiness Review
590.0,174.0,LTTextBoxHorizontal,167.700012,511.3296893104785,269.94260778596185,521.3296890604785,False,False,585.0,,,,,,Ground Control Station
591.0,174.0,LTTextBoxHorizontal,167.700012,488.82968931047856,211.0348889609619,498.8296890604785,False,False,586.0,,,,,,Hardware
593.0,174.0,LTTextBoxHorizontal,167.700012,466.32968931047856,246.588084994458,476.3296890604785,False,False,592.0,,,,,,Hardware Review
606.0,174.0,LTTextBoxHorizontal,167.700012,443.82968931047856,213.2703549359619,453.8296890604785,False,False,594.0,,,,,,Inspection
607.0,174.0,LTTextBoxHorizontal,167.700012,421.32968931047856,267.53049466674804,431.3296890604785,False,False,595.0,,,,,,Launch Control Officer
608.0,174.0,LTTextBoxHorizontal,167.700012,398.82968931047856,287.138679394458,408.8296890604785,False,False,596.0,,,,,,Preliminary Design Review
609.0,174.0,LTTextBoxHorizontal,167.700012,376.32968931047856,247.1487577109619,386.3296890604785,False,False,597.0,,,,,,Pre Flight Briefing
610.0,174.0,LTTextBoxHorizontal,167.700012,353.82968931047856,250.478183494458,363.8296890604785,False,False,598.0,,,,,,Post Flight Review
611.0,174.0,LTTextBoxHorizontal,167.700012,329.82968931047856,271.0456808609619,339.82968906047853,False,False,599.0,,,,,,Revolutions Per Minute
612.0,174.0,LTTextBoxHorizontal,167.700012,307.32968931047856,260.30674351674804,317.32968906047853,False,False,600.0,,,,,,Range Safety Officer
613.0,174.0,LTTextBoxHorizontal,167.700012,284.82968931047856,257.17391182499995,294.82968906047853,False,False,601.0,,,,,,Sequence of Events
614.0,174.0,LTTextBoxHorizontal,167.700012,262.3296893104785,186.033359230542,272.3296890604785,False,False,602.0,,,,,,Test
615.0,174.0,LTTextBoxHorizontal,167.700012,239.82968931047847,247.7096212109619,249.82968906047847,False,False,603.0,,,,,,To Be Determined
616.0,174.0,LTTextBoxHorizontal,167.700012,217.32968931047847,237.7135159109619,227.32968906047847,False,False,604.0,,,,,,To Be Resolved
617.0,174.0,LTTextBoxHorizontal,167.700012,194.82968931047847,252.71765891096183,204.82968906047847,False,False,605.0,,,,,,Verification method
634.0,176.0,LTTextBoxHorizontal,205.20001,636.5796873104784,517.4972440749998,670.5796870604785,False,False,620.0,,,,,,"Verification method that utilizes evaluation of data generated by
accepted analytical techniques or simulations under defined conditions
to show the item will meet the specified requirements."
635.0,176.0,LTTextBoxHorizontal,205.20001,566.0796893104784,506.9048292055418,624.0796870604785,False,False,621.0,,,,,,"A multi-disciplined technical review to ensure that the system under
review can proceed into system fabrication, demonstration, and test;
and can meet the stated performance requirements within cost
(program budget), schedule (program schedule), risk, and other
system constraints."
636.0,176.0,LTTextBoxHorizontal,205.20001,519.5796893104784,516.1735365055418,553.5796890604785,False,True,622.0,,,,,,"Describes what the system will do and the way the system works from
the operator’s perspective. The CONOP is a high level description that
should include a top-level block diagram."
637.0,176.0,LTTextBoxHorizontal,205.20001,473.07968931047856,500.8179686694578,507.0796890604785,False,False,623.0,,,,,,"Verification method that utilizes a qualitative exhibition of functional
performance, usually accomplished with no or minimal
instrumentation."
638.0,176.0,LTTextBoxHorizontal,205.20001,438.57968931047856,503.0147078305418,460.5796890604785,False,False,624.0,,,,,,"Verification method that utilizes an examination of the item against
applicable documentation to confirm compliance with requirements."
639.0,176.0,LTTextBoxHorizontal,205.20001,404.07968931047856,513.0168209859619,426.0796890604785,True,False,625.0,,,,,,"Latest date a component or element (software, etc.) must be received
or completed in order to not impact the end completion date."
640.0,176.0,LTTextBoxHorizontal,205.20001,345.57968931047856,502.453458941748,391.5796890604785,False,False,626.0,,,,,,"A multi-disciplined technical review to ensure that the system under
review can proceed into detailed design, and can meet the stated
performance requirements within cost (program budget), schedule
(program schedule), risk, and other system constraints."
641.0,176.0,LTTextBoxHorizontal,205.20001,311.07968931047856,499.1446516749999,333.07968906047853,True,False,627.0,,,,,,"Verb used to indicate a requirement is binding. All shall statements
require verification."
642.0,176.0,LTTextBoxHorizontal,205.20001,288.57968931047856,448.5923293555418,298.57968906047853,False,False,628.0,,,,,,Verb used to define a goal or non-mandatory provision.
643.0,176.0,LTTextBoxHorizontal,205.20001,242.07968931047847,504.142286516748,276.0796890604785,False,False,629.0,,,,,,"Verification method utilizing operation of all or part of the item under
controlled conditions, either real or simulated, to determine that the
quantitative design or performance requirements have been met."
644.0,176.0,LTTextBoxHorizontal,205.20001,207.57968931047847,481.9145948305418,229.57968906047847,False,False,630.0,,,,,,"An item or parameter that has not been specified at the time of
document release."
645.0,176.0,LTTextBoxHorizontal,205.20001,161.07968931047847,499.7065868859618,195.07968906047847,False,False,631.0,,,,,,"An item or parameter that is preliminary or uncertain at the time of
document release and for which a final value is to be specified at a
later time."
646.0,176.0,LTTextBoxHorizontal,205.20001,126.57968931047849,502.4154951609617,148.57968906047847,False,False,632.0,,,,,,"Confirms that the system, as built (or as it will be built), satisfies the
user’s needs. Confirmation you built the right thing."
647.0,176.0,LTTextBoxHorizontal,205.20001,92.07968931047849,512.9813674194579,114.07968906047849,False,False,633.0,,,,,,"Confirms that the system, its elements, its interfaces, and incremental
work products satisfy their requirements. Confirmation you built the"
651.0,178.0,LTTextBoxHorizontal,205.20001,683.8296873104784,515.8279708359618,705.8296870604785,False,False,650.0,,,,,,"Verb used to reference a binding or hard requirement elsewhere in the
document text."
672.0,185.0,LTTextBoxHorizontal,336.326967,669.433125175,370.32306072,681.433125175,False,False,671.0,,,,,,Action
674.0,185.0,LTTextBoxHorizontal,157.200012,643.933125175,297.8601684,655.933125175,False,False,673.0,,,,,,Competition Guide is posted.
676.0,185.0,LTTextBoxHorizontal,157.200012,618.433125175,297.50860596,630.433125175,False,False,675.0,,,,,,Application is open to teams.
678.0,185.0,LTTextBoxHorizontal,157.200012,592.933127175,266.18438724,604.933127175,False,False,677.0,,,,,,Applications is closed.
680.0,185.0,LTTextBoxHorizontal,157.200012,567.433127175,299.50079352,579.433127175,False,False,679.0,,,,,,Application payments closed.
682.0,185.0,LTTextBoxHorizontal,157.200012,541.933127175,277.217590665,553.933127175,False,False,681.0,,,,,,PDR Time slot selection.
684.0,185.0,LTTextBoxHorizontal,157.200012,516.433127175,346.52813712,528.433127175,False,False,683.0,,,,,,PDR documents due by 23:59:59 UTC.
686.0,185.0,LTTextBoxHorizontal,157.200012,490.933127175,249.8601684,502.933127175,False,False,685.0,,,,,,PDR presentations.
688.0,185.0,LTTextBoxHorizontal,157.200012,465.433127175,426.94219998000005,477.433127175,False,False,687.0,,,,,,Top 48 teams selected. Invitation letters to be requested.
690.0,185.0,LTTextBoxHorizontal,157.200012,439.933127175,278.547668415,451.933127175,False,False,689.0,,,,,,CDR Time slot selection.
692.0,185.0,LTTextBoxHorizontal,157.200012,414.433127175,347.85821532,426.433127175,False,False,691.0,,,,,,CDR documents due by 23:59:59 UTC.
694.0,185.0,LTTextBoxHorizontal,157.200012,388.933127175,251.1902466,400.933127175,False,False,693.0,,,,,,CDR presentations.
696.0,185.0,LTTextBoxHorizontal,157.200012,363.433127175,250.20001224,375.433127175,False,False,695.0,,,,,,CDR results posed.
698.0,185.0,LTTextBoxHorizontal,157.200012,337.933127175,277.18829352,349.933127175,False,False,697.0,,,,,,Flight Readiness Review
700.0,185.0,LTTextBoxHorizontal,157.200012,312.433127175,218.83477776,324.433127175,False,False,699.0,,,,,,Launch Date
702.0,185.0,LTTextBoxHorizontal,157.200012,286.933127175,289.9910277,298.933127175,False,False,701.0,,,,,,"Post Flight Review, Awards"
