id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,logical_shall,logical_should,associated_with,parent_of,sibling_of,child_of,internal_reference,external_reference,text,categorized,itemized,relational,referenced
160,118,LTTextBoxHorizontal,93.52616925000001,640.2373245350001,106.87382541,652.2373245350001,false,false,,,,,,,39,,,,
161,118,LTTextBoxHorizontal,93.52616925000001,590.7373215350001,106.87382541,602.7373215350001,false,false,,,,,,,40,,,,
162,118,LTTextBoxHorizontal,93.52616925000001,569.7373215350001,106.87382541,581.7373215350001,false,false,,,,,,,41,,,,
163,118,LTTextBoxHorizontal,93.52616925000001,534.4873215350001,106.87382541,546.4873215350001,false,false,,,,,,,42,,,,
164,118,LTTextBoxHorizontal,93.52616925000001,499.23732153500004,106.87382541,511.23732153500004,false,false,,,,,,,44,,,,
165,118,LTTextBoxHorizontal,93.52616925000001,449.73732153500004,106.87382541,461.73732153500004,false,false,,,,,,,45,,,,
166,118,LTTextBoxHorizontal,93.52616925000001,414.48732153500004,106.87382541,426.48732153500004,false,false,,,,,,,46,,,,
167,118,LTTextBoxHorizontal,93.52616925000001,379.23732153500004,106.87382541,391.23732153500004,false,false,,,,,,,47,,,,
168,118,LTTextBoxHorizontal,93.52616925000001,329.73732153500004,106.87382541,341.73732153500004,false,false,,,,,,,48,,,,
169,118,LTTextBoxHorizontal,93.52616925000001,294.48732153500004,106.87382541,306.48732153500004,false,false,,,,,,,49,,,,
170,118,LTTextBoxHorizontal,93.52616925000001,244.987321535,106.87382541,256.98732153500004,false,false,,,,,,,50,,,,
171,118,LTTextBoxHorizontal,93.52616925000001,209.737321535,106.87382541,221.737321535,false,false,,,,,,,51,,,,
172,118,LTTextBoxHorizontal,93.52616925000001,174.487321535,106.87382541,186.487321535,false,false,,,,,,,52,,,,
173,118,LTTextBoxHorizontal,93.52616925000001,153.487321535,106.87382541,165.487321535,false,false,,,,,,,53,,,,
174,118,LTTextBoxHorizontal,93.52616925000001,118.237321535,106.87382541,130.237321535,false,false,,,,,,,54,,,,
175,118,LTTextBoxHorizontal,93.52616925000001,97.237321535,106.87382541,109.237321535,false,false,,,,,,,55,,,,
176,118,LTTextBoxHorizontal,146.700012,717.4873245350001,371.50665155999997,729.4873245350001,true,false,,,,,,,"Once landed, the probe shall upright itself.",,,,
177,118,LTTextBoxHorizontal,146.700012,682.2373245350001,550.2937599600001,708.4873245350001,true,false,,,,,,,"After uprighting, the probe shall deploy a flag 500 mm above the base of the
probe.",,,,
178,118,LTTextBoxHorizontal,146.700012,661.2373245350001,423.5027450400001,673.2373245350001,true,false,,,,,,,The probe shall transmit telemetry once per second.,,,,
179,118,LTTextBoxHorizontal,146.700012,611.7373245350001,550.94415084,652.2373245350001,true,false,,,,,,,"The probe telemetry shall include altitude, air pressure, temperature, battery
voltage, probe tilt angles, command echo, and GPS coordinates that include
latitude, longitude, altitude and number of satellites tracked.",,,,
180,118,LTTextBoxHorizontal,146.700012,590.7373215350001,510.93633828000014,602.7373215350001,true,false,,,,,,,The probe shall include a video camera pointing down to the ground.,,,,
181,118,LTTextBoxHorizontal,146.700012,555.4873215350001,507.55547892000016,581.7373215350001,true,false,,,,,,,"The video camera shall record the flight of the probe from release to
landing.",,,,
182,118,LTTextBoxHorizontal,146.700012,520.2373215350001,547.5515727600002,546.4873215350001,true,false,,,,,,,"The video camera shall record video in color and with a minimum resolution
of 640x480.",,,,
183,118,LTTextBoxHorizontal,146.700012,470.73732153500004,550.01837298,511.23732153500004,true,false,,,,,,,"The flight software shall maintain a count of packets transmitted which shall
increment with each packet transmission throughout the mission.  The value
shall be maintained through processor resets.",,,,
184,118,LTTextBoxHorizontal,146.700012,435.48732153500004,536.9050884000002,461.73732153500004,true,false,,,,,,,"The probe shall maintain mission time throughout the whole mission even
with processor resets or momentary power loss.",,,,
185,118,LTTextBoxHorizontal,146.700012,400.23732153500004,526.8738385200003,426.48732153500004,true,false,,,,,,,"The probe shall have its time set to within one second UTC time prior to
launch.",,,,
186,118,LTTextBoxHorizontal,146.700012,350.73732153500004,535.6043070000002,391.23732153500004,true,false,,,,,,,"The probe flight software shall support simulated flight mode where the
ground station sends air pressure values at a one second interval using a
provided flight profile csv file.",,,,
187,118,LTTextBoxHorizontal,146.700012,315.48732153500004,550.2644631600001,341.73732153500004,true,false,,,,,,,"In simulation mode, the flight software shall use the radio uplink pressure
values in place of the pressure sensor for determining the container altitude.",,,,
188,118,LTTextBoxHorizontal,146.700012,265.98732153500004,508.87969788000015,306.48732153500004,true,false,,,,,,,"The container flight software shall only enter simulation mode after it
receives the SIMULATION ENABLE and SIMULATION ACTIVATE
commands.",,,,
189,118,LTTextBoxHorizontal,146.700012,230.737321535,552.2625100800001,256.98732153500004,true,false,,,,,,,"The ground station shall command the Cansat to start calibrating the altitude
to zero when the Cansat is on the launch pad prior to launch.",,,,
190,118,LTTextBoxHorizontal,146.700012,195.487321535,545.5945414800001,221.737321535,true,false,,,,,,,"The ground station shall generate csv files of all sensor data as specified in
the Telemetry Requirements section.",,,,
191,118,LTTextBoxHorizontal,146.700012,174.487321535,538.2175885200002,186.487321535,true,false,,,,,,,Telemetry shall include mission time with 0.01 second or better resolution.,,,,
192,118,LTTextBoxHorizontal,146.700012,139.237321535,544.2644634000002,165.487321535,true,false,,,,,,,"Configuration states such as zero altitude calibration shall be maintained in
the event of a processor reset during launch and mission.",,,,
193,118,LTTextBoxHorizontal,146.700012,118.237321535,412.1941514400001,130.237321535,true,false,,,,,,,Each team shall develop their own ground station.,,,,
194,118,LTTextBoxHorizontal,146.700012,97.237321535,532.9207134000002,109.237321535,true,false,,,,,,,All telemetry shall be displayed in real time during descent on the ground,,,,
195,118,LTTextBoxHorizontal,543.2999895,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,10,,,,
196,120,LTTextBoxHorizontal,93.52616925000001,696.4873245350001,106.87382541,708.4873245350001,false,false,,,,,,,56,,,,
197,120,LTTextBoxHorizontal,93.52616925000001,661.2373245350001,106.87382541,673.2373245350001,false,false,,,,,,,57,,,,
198,120,LTTextBoxHorizontal,93.52616925000001,640.2373245350001,106.87382541,652.2373245350001,false,false,,,,,,,58,,,,
199,120,LTTextBoxHorizontal,93.52616925000001,604.9873215350001,106.87382541,616.9873215350001,false,false,,,,,,,59,,,,
200,120,LTTextBoxHorizontal,93.52616925000001,555.4878115350001,106.87382541,567.4878115350001,false,false,,,,,,,60,,,,
201,120,LTTextBoxHorizontal,93.52616925000001,505.98781153500005,106.87382541,517.987811535,false,false,,,,,,,61,,,,
202,120,LTTextBoxHorizontal,146.700012,717.4873245350001,185.38946495999997,729.4873245350001,false,false,,,,,,,station.,,,,
203,120,LTTextBoxHorizontal,146.700012,682.2373245350001,531.5437604400003,708.4873245350001,true,false,,,,,,,"All telemetry shall be displayed in engineering units (meters, meters/sec,
Celsius, etc.)",,,,
204,120,LTTextBoxHorizontal,146.700012,661.2373245350001,497.5418073600002,673.2373245350001,true,false,,,,,,,Teams shall plot each telemetry data field in real time during flight.,,,,
205,120,LTTextBoxHorizontal,146.700012,625.9873245350001,550.9148539200003,652.2373245350001,true,false,,,,,,,"The ground station shall include one laptop computer with a minimum of two
hours of battery operation, XBEE radio and a hand-held antenna.",,,,
206,120,LTTextBoxHorizontal,146.700012,576.4878115350001,536.28399432,616.9873215350001,true,false,,,,,,,"The ground station must be portable so the team can be positioned at the
ground station operation site along the flight line. AC power will not be
available at the ground station operation site.",,,,
207,120,LTTextBoxHorizontal,146.700012,526.9878115350001,521.5886820000002,567.4878115350001,true,false,,,,,,,"The ground station software shall be able to command the container to
operate in simulation mode by sending two commands, SIMULATION
ENABLE and SIMULATION ACTIVATE.",,,,
208,120,LTTextBoxHorizontal,146.700012,477.487811535,534.9011821200002,517.987811535,true,false,,,,,,,"When in simulation mode, the ground station shall transmit pressure data
from a csv file provided by the competition at a 1 Hz interval to the
container.",,,,
209,120,LTTextBoxHorizontal,85.199997,430.893982815957,199.24555168192384,444.893982315957,false,false,,,,,,,3.11 Suggestions,,,,
210,120,LTTextBoxHorizontal,56.699997,382.237811535,541.1999954700002,422.737811535,false,false,,,,,,,"Based on last year’s competition, it is recommended that Matlab not be used for the ground
station software. Teams who used Matlab had internet connectivity issues, lag in capturing
data and updating plots. The program is too bloated for real time operations.",,,,
211,120,LTTextBoxHorizontal,85.199997,353.643984015957,292.06052368192377,367.643983515957,false,false,,,,,,,3.2 Selectable Bonus Objective,,,,
212,120,LTTextBoxHorizontal,56.699997,290.737811535,552.7898441550001,345.487811535,true,false,,,,,,,"A video camera shall be integrated into the container and point toward the probe. The camera
shall record the event when the probe is released from the container. Video shall be in color
with a minimum resolution of 640x480 pixels and a minimum of 30 frames per second. The
video shall be recorded and retrieved when the container is retrieved.",,,,
213,120,LTTextBoxHorizontal,85.199997,262.143984015957,455.0471417819239,276.143983515957,false,false,,,,,,,"3.3 Telemetry, Command, and Simulation Requirements",,,,
214,120,LTTextBoxHorizontal,92.699997,238.64398239095706,192.78069290692386,252.64398189095704,false,false,,,,,,,3.3.1 Telemetry,,,,
215,120,LTTextBoxHorizontal,56.699997,203.73781153500002,538.9499948399999,229.98781153500002,true,false,,,,,,,"Upon power up, the CanSat shall collect the required telemetry at a one (1) Hz sample rate
and transmit the telemetry data to the ground station.",,,,
216,120,LTTextBoxHorizontal,56.699997,140.73781153500002,532.9441354799999,195.48781153500002,false,true,,,,,,,"The ASCII format of the telemetry packets are described below.  Each telemetry field is
delimited by a comma, and each telemetry packet is concluded by a single carriage return
character.  No comma (‘,’) characters should be part of the data fields -- commas are
delimiters only.",,,,
217,120,LTTextBoxHorizontal,543.745302,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,11,,,,
218,123,LTTextBoxHorizontal,92.699997,715.23781183,239.21366898,727.23781183,false,false,,,,,,,3.3.1.1 Telemetry Formats,,,,
219,123,LTTextBoxHorizontal,56.699997,698.7378125350001,486.2156202,710.7378125350001,false,false,,,,,,,The CanSat telemetry packet format to be transmitted at one (1) Hz is as follows:,,,,
220,123,LTTextBoxHorizontal,92.699997,635.7378125350001,534.092579265,690.4878125350001,false,false,,,,,,,"TEAM_ID, MISSION_TIME, PACKET_COUNT, MODE, STATE, ALTITUDE,
HS_DEPLOYED, PC_DEPLOYED, MAST_RAISED, TEMPERATURE, VOLTAGE,
GPS_TIME, GPS_ALTITUDE, GPS_LATITUDE, GPS_LONGITUDE, GPS_SATS,
TILT_X, TILT_Y, CMD_ECHO [,,OPTIONAL_DATA]",,,,
221,123,LTTextBoxHorizontal,56.699997,615.4878125350001,352.17655812000015,627.4878125350001,false,false,,,,,,,The telemetry data fields are to be formatted as follows:,,,,
222,123,LTTextBoxHorizontal,74.699997,595.2378115350001,541.57499502,607.2378115350001,false,false,,,,,,,"1. TEAM_ID is the assigned four digit team identification number.  E.g., imaginary team",,,,
223,123,LTTextBoxHorizontal,92.699997,580.9878115350001,128.06132495999998,592.9878115350001,false,false,,,,,,,‘1000’.,,,,
224,123,LTTextBoxHorizontal,74.699997,560.7378115350001,512.12578164,572.7378115350001,false,false,,,,,,,"2. MISSION_TIME is UTC time in format hh:mm:ss.ss, where hh is hours, mm is",,,,
225,123,LTTextBoxHorizontal,92.699997,532.2378115350001,546.2976512399997,558.4878115350001,false,false,,,,,,,"minutes, and ss.ss is seconds (including hundredths of a second).  E.g., ‘13:14:02.22’
indicates 1:14:02.22 PM.",,,,
226,123,LTTextBoxHorizontal,74.699997,483.487811535,553.6335886799998,523.9878115350001,false,false,,,,,,,"3. PACKET_COUNT is the total count of transmitted packets since turn on, which is to be
reset to zero by command when the CanSat is installed in the rocket on the launch pad
at the beginning of the mission and maintained through processor reset.",,,,
227,123,LTTextBoxHorizontal,74.699997,463.237811535,385.81522931999996,475.237811535,false,false,,,,,,,4. MODE = ‘F’ for flight mode and ‘S’ for simulation mode.,,,,
228,123,LTTextBoxHorizontal,74.699997,438.987811755,505.299608985,450.987811755,false,false,,,,,,,"5. STATE is the operating state of the software. (e.g., LAUNCH_WAIT, ASCENT,",,,,
229,123,LTTextBoxHorizontal,92.699997,395.737811535,536.7585929400001,436.237811535,false,true,,,,,,,"ROCKET_SEPARATION, DESCENT, HS_RELEASE, LANDED, etc.).  Teams may
define their own states.  This should be a human readable description as the judges
will review it after the launch in the .csv files.",,,,
230,123,LTTextBoxHorizontal,74.699997,371.487811755,546.6902323800001,383.487811755,true,false,,,,,,,6. ALTITUDE is the altitude in units of meters and must be relative to ground level at the,,,,
231,123,LTTextBoxHorizontal,92.699997,356.737811535,345.27421482000005,368.737811535,true,false,,,,,,,launch site. The  resolution must be 0.1 meters.,,,,
232,123,LTTextBoxHorizontal,74.699997,332.487811755,505.61738434945784,344.487811755,false,false,,,,,,,"7. HS_DEPLOYED = ‘P’ indicates the Probe with heat shield is deployed, ‘N’ otherwise.",,,,
233,123,LTTextBoxHorizontal,74.699997,308.90972486202145,532.4913591494579,319.9097251120215,false,false,,,,,,,"8. PC_DEPLOYED = ‘C’ indicates the Probe parachute is deployed (at 200 m), ‘N’ otherwise.",,,,
234,123,LTTextBoxHorizontal,74.699997,285.65972486202145,526.9845349994579,296.6597251120215,false,false,,,,,,,"9. MAST_RAISED = ‘M’ indicates the flag mast has been raised after landing, ‘N’ otherwise.",,,,
235,123,LTTextBoxHorizontal,74.699997,261.237811755,508.65116646,273.237811755,false,false,,,,,,,10. TEMPERATURE is the temperature in degrees Celsius with a resolution of 0.1,,,,
236,123,LTTextBoxHorizontal,92.699997,246.48781153500002,139.39921547999998,258.48781153500005,false,false,,,,,,,degrees.,,,,
237,123,LTTextBoxHorizontal,74.699997,222.23781175500002,513.12773268,234.23781175500002,false,false,,,,,,,11. VOLTAGE is the voltage of the CanSat power bus with a resolution of 0.1 volts.,,,,
238,123,LTTextBoxHorizontal,74.699997,197.48781175500002,547.53398064,209.48781175500002,true,false,,,,,,,12. GPS_TIME is the time from the GPS receiver. The time must be reported in UTC and,,,,
239,123,LTTextBoxHorizontal,92.699997,182.73781153500002,252.80741808000002,194.73781153500002,false,false,,,,,,,have a resolution of a second.,,,,
240,123,LTTextBoxHorizontal,74.699997,158.48781175500002,527.3132775600001,170.48781175500002,false,false,,,,,,,13. GPS_ALTITUDE is the altitude from the GPS receiver in meters above mean sea,,,,
241,123,LTTextBoxHorizontal,92.699997,143.73781153500002,284.12577744000004,155.73781153500002,false,false,,,,,,,level with a resolution of 0.1 meters.,,,,
242,123,LTTextBoxHorizontal,74.699997,119.48781175500002,521.30741832,131.48781175500002,false,false,,,,,,,14. GPS_LATITUDE is the latitude from the GPS receiver in decimal degrees with a,,,,
243,123,LTTextBoxHorizontal,92.699997,104.73781153500002,280.82108976,116.73781153500002,false,false,,,,,,,resolution of 0.0001 degrees North.,,,,
244,123,LTTextBoxHorizontal,543.2999895,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,12,,,,
245,125,LTTextBoxHorizontal,74.699997,717.237812755,543.5496087600002,729.237812755,false,false,,,,,,,15. GPS_LONGITUDE is the longitude from the GPS receiver in decimal degrees with a,,,,
246,125,LTTextBoxHorizontal,92.699997,702.4878125350001,278.5945263,714.4878125350001,false,false,,,,,,,resolution of 0.0001 degrees West.,,,,
247,125,LTTextBoxHorizontal,74.699997,678.237812755,541.7917979250001,690.237812755,false,false,,,,,,,16. GPS_SATS is the number of GPS satellites being tracked by the GPS receiver. This,,,,
248,125,LTTextBoxHorizontal,92.699997,663.4878125350001,194.76445010999998,675.4878125350001,true,false,,,,,,,must be an integer.,,,,
249,125,LTTextBoxHorizontal,74.699997,639.237812755,505.580855835,651.237812755,false,false,,,,,,,"17. TILT_X, TILT_Y are the angles of the CanSat X and Y axes in degrees, with a",,,,
250,125,LTTextBoxHorizontal,92.699997,595.9878115350001,526.26444816,636.4878125350001,false,false,,,,,,,"resolution of 0.01 degrees, where zero degrees is defined as when the axes are
perpendicular to the Z axis which is defined as towards the center of gravity of the
Earth.",,,,
251,125,LTTextBoxHorizontal,74.699997,542.7378115350001,544.25272956,583.737811755,false,false,,,,,,,"18. CMD_ECHO is the text of the last command received and processed by the CanSat.
For example, CXON or SP101325. See the command section for details of command
formats.  Do not include commas characters.",,,,
252,125,LTTextBoxHorizontal,74.699997,475.237811535,549.54374532,530.487811755,true,false,,,,,,,"19. [,,OPTIONAL_DATA] are zero or more additional fields the team considers important
following two commas, which indicates a blank field. This data must follow the same
format rules (including use of comma characters ‘,’) to facilitate review of the CSV files
by the judges after the mission.",,,,
253,125,LTTextBoxHorizontal,92.699997,448.98781083,383.03788722000013,460.98781083,false,false,,,,,,,3.3.1.2 Real-Time Telemetry Review on Launch Day,,,,
254,125,LTTextBoxHorizontal,56.699997,379.237811535,530.9402293199998,434.487811755,false,false,,,,,,,"For past competitions, it has been required that no space character follows the comma
characters in the telemetry frame.  This year, it is recommended that the fields of the
telemetry frame be fixed width fields to be more easily reviewed by field judges during the
launch event.",,,,
255,125,LTTextBoxHorizontal,92.699997,352.737811755,248.55937194,364.737811755,false,false,,,,,,,3.3.1.2 Telemetry Data Files,,,,
256,125,LTTextBoxHorizontal,56.699997,307.987811535,542.9578071599998,348.487811535,true,true,,,,,,,"The received telemetry for the entire mission shall be saved on the ground station computer
as comma separated value (.csv) files that will be examined by the competition judges in
Excel.  The CSV format should be the same as used by export from Excel.",,,,
257,125,LTTextBoxHorizontal,56.699997,273.487811535,549.7019479049998,299.737811535,true,false,,,,,,,"Teams shall provide the CSV file to the judges immediately after the launch operations
via USB drive.",,,,
258,125,LTTextBoxHorizontal,56.699997,238.98781153500002,542.9871043199997,265.23781153500005,true,false,,,,,,,"The CSV files shall include a header specifying the name of each field/column of data in the
file.",,,,
259,125,LTTextBoxHorizontal,56.699997,218.73781153500002,325.49882400000007,230.73781153500002,true,false,,,,,,,The telemetry data files shall be named as follows:,,,,
260,125,LTTextBoxHorizontal,74.699997,198.48781153500002,222.06913728,210.48781153500002,false,false,,,,,,,● Flight_<TEAM_ID>.csv,,,,
261,125,LTTextBoxHorizontal,56.699997,163.98781153500002,525.6023436,190.23781153500002,false,false,,,,,,,"where the team_id is the four digit team id number.  For example:  Flight_1000.csv is the
required file name for imaginary team 1000.",,,,
262,125,LTTextBoxHorizontal,56.699997,115.23781153500002,552.2507763599999,155.73781153500002,true,false,,,,,,,"The ground software shall produce the files, with the correct name, easily from the ground
system user interface, and save them to the provided USB memory stick, which is to be given
to judges before leaving the launch area.",,,,
263,125,LTTextBoxHorizontal,543.2999895,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,13,,,,
264,127,LTTextBoxHorizontal,92.699997,712.8939838159571,327.27786230692385,726.8939833159571,false,false,,,,,,,3.3.2.3 On-board Telemetry Storage,,,,
265,127,LTTextBoxHorizontal,56.699997,667.9878125350001,528.9421862400001,708.4878125350001,false,false,,,,,,,"It is suggested that teams make use of onboard data storage as backup in case of radio
failure. Only the transmitted telemetry is examined and scored on flight day; however, the
backup data can be used when preparing the Post Flight Review presentation.",,,,
266,127,LTTextBoxHorizontal,92.699997,644.393983390957,203.9039723819238,658.3939828909571,false,false,,,,,,,3.3.2 Commands,,,,
267,127,LTTextBoxHorizontal,56.699997,623.7378125350001,538.2820261199998,635.7378125350001,true,false,,,,,,,The Container shall receive and process the following commands from the Ground Station:,,,,
268,127,LTTextBoxHorizontal,56.699997,595.2378115350001,301.83866886000004,607.2378115350001,false,false,,,,,,,CX - Container Telemetry On/Off Command,,,,
269,127,LTTextBoxHorizontal,92.699997,566.7378115350001,275.40702828,578.7378115350001,false,false,,,,,,,"CMD,<TEAM_ID>,CX,<ON_OFF>",,,,
270,127,LTTextBoxHorizontal,92.699997,546.4878115350001,131.37773124,558.4878115350001,false,false,,,,,,,Where:,,,,
271,127,LTTextBoxHorizontal,110.699997,497.737811535,545.0789059200001,538.2378115350001,false,false,,,,,,,"1. CMD and CX are static text.
2. <TEAM ID> is the assigned team identification.
3. <ON_OFF> is the string ‘ON’ to activate the Container telemetry transmissions",,,,
272,127,LTTextBoxHorizontal,128.699997,483.487811535,334.78593486,495.487811535,false,false,,,,,,,and ‘OFF’ to turn off the transmissions.,,,,
273,127,LTTextBoxHorizontal,92.699997,448.987811535,486.63749577000016,475.237811535,false,false,,,,,,,"Example:  The command CMD,1000,CX,ON activates Container telemetry
transmission, assuming the team id is 1000.",,,,
274,127,LTTextBoxHorizontal,56.699997,428.737811535,132.49687236,440.737811535,false,false,,,,,,,ST - Set Time,,,,
275,127,LTTextBoxHorizontal,92.699997,414.487811535,312.53202834,426.487811535,false,false,,,,,,,"CMD,<TEAM_ID>,ST,<UTC_TIME>|GPS",,,,
276,127,LTTextBoxHorizontal,92.699997,394.237811535,131.37773124,406.237811535,false,false,,,,,,,Where:,,,,
277,127,LTTextBoxHorizontal,110.699997,345.487811535,549.4851529800001,385.987811535,false,false,,,,,,,"4. CMD and ST are static text.
5. <TEAM ID> is the assigned team identification.
6. <UTC_TIME>|GPS is UTC time in the format hh:mm:ss or ‘GPS’ which sets the",,,,
278,127,LTTextBoxHorizontal,128.699997,331.237811535,478.1824173600001,343.237811535,false,false,,,,,,,flight software time to the current time read from the GPS module.,,,,
279,127,LTTextBoxHorizontal,92.699997,296.737811535,534.6960915900002,322.987811535,false,false,,,,,,,"Example:  The command CMD,1000,ST,13:35:59 sets the mission time to the value
given and the command CMD,1000,ST,GPS sets the time to the current GPS time.",,,,
280,127,LTTextBoxHorizontal,92.699997,262.23781153500005,549.5554638000001,288.487811535,false,false,,,,,,,"Note:  It is recommended that the time be set directly from the Ground System time, in
UTC,  or from the GPS rather than being typed into the command manually.",,,,
281,127,LTTextBoxHorizontal,56.699997,227.73781153500002,292.69218384000004,253.98781153500002,false,false,,,,,,,"SIM - Simulation Mode Control Command
CMD,<TEAM_ID>,SIM,<MODE>",,,,
282,127,LTTextBoxHorizontal,92.699997,207.48781153500002,131.37773124,219.48781153500002,false,false,,,,,,,Where:,,,,
283,127,LTTextBoxHorizontal,110.699997,158.73781153500002,544.21171755,199.23781153500002,false,false,,,,,,,"1. CMD and SIM are static text.
2. <TEAM_ID> is the assigned team identification.
3. <MODE> is the string ‘ENABLE’ to enable the simulation mode, ‘ACTIVATE’ to",,,,
284,127,LTTextBoxHorizontal,128.699997,130.23781153500002,552.4851524400001,156.48781153500002,false,false,,,,,,,"activate the simulation mode, or ‘DISABLE’ which both disables and deactivates
the simulation mode.",,,,
285,127,LTTextBoxHorizontal,92.699997,95.73781153500002,499.0828076100001,121.98781153500002,false,false,,,,,,,"Example:  Both the CMD,1000,SIM,ENABLE and CMD,1000,SIM,ACTIVATE
commands are required to begin simulation mode.",,,,
286,127,LTTextBoxHorizontal,543.2999895,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,14,,,,
287,130,LTTextBoxHorizontal,92.699997,706.9878125350001,519.6023389199999,733.2378125350001,false,false,,,,,,,"Note:  It is advised that care be taken to not allow mixing of simulated and actual
barometric altitude data.  This caused at least one failure in the recent launches.",,,,
288,130,LTTextBoxHorizontal,56.699997,686.7378125350001,450.54374547000003,698.7378125350001,false,false,,,,,,,SIMP - Simulated Pressure Data (to be used in Simulation Mode only),,,,
289,130,LTTextBoxHorizontal,92.699997,658.2378125350001,300.5378883,670.2378125350001,false,false,,,,,,,"CMD,<TEAM ID>,SIMP,<PRESSURE>",,,,
290,130,LTTextBoxHorizontal,92.699997,637.9878125350001,131.37773124,649.9878125350001,false,false,,,,,,,Where:,,,,
291,130,LTTextBoxHorizontal,110.699997,589.2378115350001,539.5652302800002,629.7378125350001,false,false,,,,,,,"1. CMD and SIMP are static text.
2. <TEAM ID> is the assigned team identification.
3. <PRESSURE> is the simulated atmospheric pressure data in units of pascals",,,,
292,130,LTTextBoxHorizontal,128.699997,574.9878115350001,294.79569948000005,586.9878115350001,false,false,,,,,,,with a resolution of one Pascal.,,,,
293,130,LTTextBoxHorizontal,92.699997,526.2378115350001,542.59452648,566.7378115350001,false,false,,,,,,,"Example: CMD,1000,SIMP,101325 provides a simulated pressure reading to the
Container (101325 Pascals = approximately sea level).  Note:  this command is to be
used only in simulation mode.",,,,
294,130,LTTextBoxHorizontal,92.699997,491.737811535,516.47929266,517.987811535,false,false,,,,,,,"Note:  Pressure values in the SIMP profile are not calibrated to be relative to the
launch site altitude, but are absolute altitudes above sea level.",,,,
295,130,LTTextBoxHorizontal,56.699997,471.487811535,234.70780947,483.487811535,false,false,,,,,,,CAL - Calibrate Altitude to Zero,,,,
296,130,LTTextBoxHorizontal,92.699997,442.987811535,540.5320264500001,469.237811535,false,false,,,,,,,"The CAL command is to be sent when the CanSat is installed on the launch pad and
causes the flight software to calibrate the telemetered altitude to 0 meters.",,,,
297,130,LTTextBoxHorizontal,92.699997,389.737811535,550.8972604799999,430.737811755,false,false,,,,,,,"Note: This command also can be used by the flight software to reset and enable
processor reset recovery algorithms.  (Note:  more than three teams failed to complete
the mission last year because of processor resets during the launch; so, be prepared.)",,,,
298,130,LTTextBoxHorizontal,56.699997,361.237811535,246.4851528,373.237811535,false,false,,,,,,,OPTIONAL - Optional Commands,,,,
299,130,LTTextBoxHorizontal,92.699997,318.487811535,552.2566354799999,358.987811535,false,false,,,,,,,"The team may implement additional commands that are useful for testing or controlling
the CanSat.  For example:  it is a good idea to implement commands to activate
mechanisms and the audible beacon for testing and demonstration purposes.",,,,
300,130,LTTextBoxHorizontal,92.699997,265.23781153500005,550.2996041999997,306.237811755,false,true,,,,,,,"Note:  commanding during flight is a risky operation as radio links and precise timing
are unreliable; so, autonomous CanSat flight software operation should be the primary
mechanism for mission success.",,,,
301,130,LTTextBoxHorizontal,92.699997,241.64398239095706,239.64963868192382,255.64398189095704,false,false,,,,,,,3.3.3 Simulation Mode,,,,
302,130,LTTextBoxHorizontal,56.699997,220.98781153500002,323.51249580000007,232.98781153500002,true,false,,,,,,,The Cansat Container shall operate in two modes:,,,,
303,130,LTTextBoxHorizontal,74.699997,204.48781153500002,519.3445270500002,216.48781153500002,false,false,,,,,,,● FLIGHT mode where the CanSat operates as described in the Mission Overview,,,,
304,130,LTTextBoxHorizontal,92.699997,187.98781153500002,290.8289023200001,199.98781153500002,false,false,,,,,,,"section using actual sensor data, and",,,,
305,130,LTTextBoxHorizontal,74.699997,121.98781153500002,548.6648394300003,183.48781153500002,false,false,,,,,,,"● SIMULATION mode where the CanSat receives simulated barometric pressure values
from the Ground Station via SIMP commands and substitutes those values for the
actual pressure sensor reading for calculation of altitude and for use by the flight
software logic.",,,,
306,130,LTTextBoxHorizontal,543.2999895,66.13429717499999,555.2999895,78.134297175,false,false,,,,,,,15,,,,
307,132,LTTextBoxHorizontal,56.699997,688.2378125350001,540.08671752,733.2378125350001,false,true,,,,,,,"Simulation Mode does not affect sensor data other than the barometric pressure sensor.  In
Simulation Mode, the telemetered pressure sensor data should reflect the commanded
simulation values, not the actual sensor readings.",,,,
308,132,LTTextBoxHorizontal,56.699997,622.2378125350001,554.3249947199998,667.2378125350001,false,false,,,,,,,"The purpose of Simulation Mode is to provide a mechanism for testing the CanSat as well as
for demonstrating the CanSat over the full mission profile in the event an actual launch cannot
take place (due to weather or pandemic).",,,,
309,132,LTTextBoxHorizontal,56.699997,539.7378115350001,538.9382762399998,601.2378115350001,true,false,,,,,,,"The team’s Ground Station shall have the capability to read a barometric pressure data file
that simulates the mission profile and transmit the values via commands to the CanSat at a
rate of one per second.  The pressure profile data file will be provided by the competition
judges, and may vary between teams.",,,,
310,132,LTTextBoxHorizontal,56.699997,506.73781153500005,278.6999960400001,518.737811535,false,false,,,,,,,Simulation Mode Concept of Operation,,,,
